entry_time,R,equity_R,drawdown_R
2017-03-10 15:30:00,-0.06820185103575728,-0.3524036001709042,-4.3321726188986425
2017-03-10 16:30:00,0.14252122396634445,-0.20988237620455977,-4.189651394932298
2017-03-13 09:00:00,-1.2783964365255698,-1.4882788127301296,-5.468047831457868
2017-03-13 15:20:00,-0.08527255339494787,-1.5735513661250775,-5.553320384852816
2017-03-14 16:10:00,0.21512247071360327,-1.3584288954114743,-5.338197914139212
2017-03-15 08:00:00,0.11268749999976535,-1.245741395411709,-5.225510414139447
2017-03-15 13:45:00,-1.1854140914709483,-2.4311554868826573,-6.410924505610396
2017-03-20 08:50:00,-1.375,-3.8061554868826573,-7.785924505610396
2017-03-20 15:45:00,-0.2748750000000655,-4.081030486882723,-8.060799505610461
2017-03-22 07:55:00,-0.32900000000017826,-4.410030486882901,-8.38979950561064
2017-03-22 08:50:00,0.2818125000000009,-4.1282179868829,-8.107987005610639
2017-03-22 13:55:00,-1.1026694045174625,-5.230887391400363,-9.2106564101281
2017-03-22 16:10:00,-1.0876014717047267,-6.31848886310509,-10.298257881832829
2017-03-23 07:00:00,-0.2953203089505154,-6.613809172055605,-10.593578190783344
2017-03-24 07:50:00,0.6848140645348775,-5.928995107520728,-9.908764126248466
2017-03-24 16:25:00,0.943096326891821,-4.985898780628907,-8.965667799356645
2017-03-27 15:50:00,4.79396536332743,-0.19193341730147662,-4.171702436029214
2017-03-28 13:45:00,-1.0937441409911868,-1.2856775582926634,-5.265446577020402
2017-03-28 14:40:00,0.7497499999999491,-0.5359275582927143,-4.515696577020453
2017-03-29 08:00:00,-0.15272954577027112,-0.6886571040629854,-4.6684261227907236
2017-03-29 15:55:00,-1.1630257580697585,-1.851682862132744,-5.831451880860482
2017-03-30 16:05:00,-1.2307337332717971,-3.082416595404541,-7.062185614132279
2017-03-31 07:50:00,-1.375,-4.457416595404541,-8.437185614132279
2017-04-03 09:05:00,-0.08455146945685448,-4.541968064861395,-8.521737083589134
2017-04-03 13:55:00,0.1771057565446745,-4.364862308316721,-8.344631327044459
2017-04-03 14:45:00,0.014611650485456644,-4.350250657831264,-8.330019676559003
2017-04-04 09:35:00,0.035527255415478326,-4.314723402415786,-8.294492421143524
2017-04-04 16:10:00,0.0998909289222234,-4.214832473493562,-8.1946014922213
2017-04-05 06:55:00,-0.2999599919983915,-4.514792465491953,-8.494561484219691
2017-04-05 07:45:00,-0.04444444444440401,-4.559236909936358,-8.539005928664096
2017-04-06 06:45:00,-1.375,-5.934236909936358,-9.914005928664096
2017-04-06 08:25:00,0.15821550463171877,-5.776021405304639,-9.755790424032377
2017-04-06 09:25:00,0.22240740740751375,-5.553613997897125,-9.533383016624864
2017-04-06 13:50:00,0.2548798076923401,-5.298734190204785,-9.278503208932523
2017-04-07 08:25:00,1.3162630526552401,-3.9824711375495445,-7.962240156277282
2017-04-07 14:10:00,-1.0666666666666667,-5.049137804216211,-9.028906822943949
2017-04-07 16:35:00,-0.03496028643151508,-5.084098090647726,-9.063867109375463
2017-04-10 08:30:00,-1.241974512018118,-6.326072602665844,-10.305841621393583
2017-04-10 15:15:00,1.0923390620447646,-5.233733540621079,-9.213502559348818
2017-04-10 16:00:00,0.06811725940237447,-5.165616281218705,-9.145385299946444
2017-04-11 07:40:00,0.7292899408283473,-4.436326340390358,-8.416095359118096
2017-04-12 07:35:00,-1.245901639344321,-5.682227979734678,-9.661996998462417
2017-04-13 14:25:00,-0.03669836625217557,-5.718926345986854,-9.698695364714592
2017-04-17 07:45:00,-0.09981249999987085,-5.818738845986725,-9.798507864714463
2017-04-17 13:40:00,-0.021408426630212876,-5.840147272616938,-9.819916291344676
2017-04-17 16:20:00,-1.348918353105449,-7.189065625722387,-11.168834644450126
2017-04-18 14:15:00,0.03508771929820921,-7.153977906424178,-11.133746925151916
2017-04-18 15:05:00,0.42781944043844733,-6.726158465985731,-10.705927484713468
2017-04-20 08:15:00,-0.15168240457500792,-6.877840870560739,-10.857609889288478
2017-04-20 14:05:00,0.2162432412413841,-6.661597629319355,-10.641366648047093
2017-04-21 16:15:00,0.3712998712999274,-6.2902977580194275,-10.270066776747166
2017-04-24 14:05:00,0.17416758141228655,-6.1161301766071405,-10.095899195334878
2017-04-24 14:25:00,-0.006079993220957827,-6.122210169828098,-10.101979188555836
2017-04-24 16:10:00,-0.07697731060125189,-6.19918748042935,-10.178956499157088
2017-04-25 07:00:00,0.06893749999994725,-6.130249980429403,-10.110018999157141
2017-04-26 07:00:00,-0.3373749999998381,-6.467624980429241,-10.44739399915698
2017-04-26 09:15:00,0.8056368960474483,-5.661988084381792,-9.64175710310953
2017-04-26 13:40:00,-0.009000818256137147,-5.670988902637929,-9.650757921365667
2017-04-26 16:10:00,0.23737499999992906,-5.433613902638,-9.413382921365738
2017-04-27 15:00:00,-0.015840437848619604,-5.44945434048662,-9.429223359214358
2017-04-27 15:50:00,-1.1456027955736796,-6.5950571360603,-10.574826154788038
2017-04-28 08:30:00,0.28157565652325056,-6.3134814795370495,-10.293250498264788
2017-04-28 16:05:00,-1.2306982466933107,-7.54417972623036,-11.523948744958098
2017-05-01 08:50:00,-0.18774999999982356,-7.731929726230184,-11.711698744957921
2017-05-01 16:15:00,-0.07466375445458154,-7.806593480684765,-11.786362499412503
2017-05-03 08:55:00,-0.3624999999999545,-8.169093480684719,-12.148862499412457
2017-05-04 07:30:00,0.0465224470806645,-8.122571033604054,-12.102340052331792
2017-05-04 14:15:00,-0.008169845346715228,-8.13074087895077,-12.110509897678508
2017-05-04 15:55:00,0.02999700029999304,-8.100743878650777,-12.080512897378515
2017-05-08 08:00:00,-1.2543234994913863,-9.355067378142163,-13.334836396869902
2017-05-08 14:10:00,0.0898618784530035,-9.26520549968916,-13.244974518416898
2017-05-09 07:35:00,-1.375,-10.64020549968916,-14.619974518416898
2017-05-09 08:35:00,-0.36262500000020736,-11.002830499689367,-14.982599518417105
2017-05-12 09:45:00,0.8019811320757726,-10.200849367613595,-14.180618386341333
2017-05-15 13:50:00,0.8949651993130027,-9.305884168300592,-13.28565318702833
2017-05-16 14:20:00,-0.0943396226415062,-9.400223790942098,-13.379992809669837
2017-05-16 16:00:00,0.04572334820708483,-9.354500442735013,-13.334269461462751
2017-05-17 08:05:00,0.6440433824775347,-8.710457060257479,-12.690226078985217
2017-05-18 14:50:00,-1.102033875246588,-9.812490935504067,-13.792259954231806
2017-05-18 16:25:00,-1.2458613342075573,-11.058352269711625,-15.038121288439363
2017-05-19 08:05:00,1.75037500000019,-9.307977269711435,-13.287746288439173
2017-05-19 15:55:00,-1.1744186046511553,-10.48239587436259,-14.462164893090328
2017-05-22 07:25:00,1.4874999999999545,-8.994895874362635,-12.974664893090374
2017-05-23 14:05:00,0.5517589762188396,-8.443136898143795,-12.422905916871533
2017-05-24 07:15:00,0.06262500000002547,-8.38051189814377,-12.360280916871508
2017-05-24 13:50:00,-0.03147887323932318,-8.411990771383092,-12.39175979011083
2017-05-25 13:45:00,0.42002318168638275,-7.991967589696709,-11.971736608424447
2017-05-26 07:15:00,0.3435624999998481,-7.648405089696861,-11.628174108424599
2017-05-26 08:20:00,-0.07154521330900815,-7.719950303005869,-11.699719321733607
2017-05-26 15:30:00,0.16025278249382108,-7.5596975205120485,-11.539466539239786
2017-05-29 08:05:00,-0.33750000000009095,-7.897197520512139,-11.876966539239877
2017-05-29 15:15:00,-1.375,-9.27219752051214,-13.251966539239879
2017-05-30 14:10:00,0.0070367195314959274,-9.265160800980645,-13.244929819708384
2017-05-31 08:05:00,0.5089301661010405,-8.756230634879605,-12.735999653607344
2017-05-31 15:30:00,-1.1785501725985035,-9.93478080747811,-13.914549826205848
2017-06-01 13:50:00,-0.003536219459896184,-9.938317026938005,-13.918086045665744
2017-06-01 15:05:00,-1.1071352046282392,-11.045452231566244,-15.025221250293983
2017-06-05 09:15:00,-0.14987500000006548,-11.19532723156631,-15.175096250294049
2017-06-05 14:05:00,0.2584269662922169,-10.936900265274094,-14.916669284001832
2017-06-05 15:10:00,1.0514809590974938,-9.8854193061766,-13.865188324904338
2017-06-06 07:50:00,-0.3331349678648259,-10.218554274041425,-14.198323292769164
2017-06-06 14:00:00,0.04150816051043655,-10.177046113530988,-14.156815132258727
2017-06-06 15:15:00,1.2932833247114344,-8.883762788819553,-12.863531807547291
2017-06-07 07:40:00,-1.319013185878396,-10.202775974697948,-14.182544993425687
2017-06-08 07:55:00,0.40718771807391035,-9.795588256624038,-13.775357275351777
2017-06-08 14:05:00,0.9540898695008225,-8.841498387123215,-12.821267405850953
2017-06-09 08:10:00,0.7150107659181868,-8.126487621205028,-12.106256639932766
2017-06-09 14:45:00,-0.021755125246638626,-8.148242746451666,-12.128011765179405
2017-06-12 16:35:00,0.2870378439617485,-7.861204902489918,-11.840973921217657
2017-06-13 07:55:00,-1.3570578433707015,-9.21826274586062,-13.19803176458836
2017-06-13 08:45:00,-0.32493749999991905,-9.54320024586054,-13.522969264588278
2017-06-13 15:40:00,0.5066521739130543,-9.036548071947486,-13.016317090675225
2017-06-14 13:55:00,0.05939062632425783,-8.977157445623229,-12.956926464350968
2017-06-15 14:00:00,0.031248972073327982,-8.9459084735499,-12.92567749227764
2017-06-15 15:45:00,1.7248083546274091,-7.221100118922491,-11.20086913765023
2017-06-16 08:20:00,-0.1903855306997411,-7.411485649622232,-11.391254668349971
2017-06-16 09:10:00,-1.2679528403001092,-8.679438489922342,-12.65920750865008
2017-06-16 13:55:00,1.48762499999998,-7.191813489922362,-11.1715825086501
2017-06-16 15:45:00,0.21101470233796618,-6.980798787584396,-10.960567806312135
2017-06-20 08:50:00,0.8373749999999518,-6.143423787584444,-10.123192806312183
2017-06-20 15:00:00,0.22834239130433437,-5.91508139628011,-9.894850415007848
2017-06-21 09:10:00,0.8665276329510707,-5.048553763329039,-9.028322782056778
2017-06-21 15:00:00,-1.1063754343663528,-6.154929197695392,-10.13469821642313
2017-06-21 16:45:00,0.25609756097568825,-5.898831636719703,-9.87860065544744
2017-06-22 06:50:00,-1.1999733368884093,-7.098804973608113,-11.078573992335851
2017-06-22 08:10:00,-0.2646021168168819,-7.363407090424994,-11.343176109152733
2017-06-22 09:40:00,0.6083490566039398,-6.755058033821054,-10.734827052548793
2017-06-22 15:15:00,0.5059599953482412,-6.249098038472813,-10.228867057200551
2017-06-23 07:45:00,-0.1019793898581728,-6.351077428330986,-10.330846447058724
2017-06-26 13:40:00,-1.0914634146341382,-7.4425408429651245,-11.422309861692863
2017-06-26 16:05:00,0.9033719675018255,-6.539168875463299,-10.518937894191037
2017-06-27 13:40:00,0.27734401753288124,-6.261824857930418,-10.241593876658156
2017-06-27 15:05:00,0.04335849056597903,-6.218466367364439,-10.198235386092177
2017-06-28 14:00:00,0.06635236046075225,-6.152114006903687,-10.131883025631424
2017-06-28 15:55:00,0.11826685302655317,-6.033847153877133,-10.013616172604872
2017-06-29 14:50:00,-1.102746763476962,-7.136593917354095,-11.116362936081833
2017-06-30 07:45:00,0.08103302584333676,-7.055560891510758,-11.035329910238497
2017-06-30 13:55:00,0.47462500000006,-6.580935891510698,-10.560704910238437
2017-07-03 07:15:00,-0.07455860455214261,-6.655494496062841,-10.635263514790578
2017-07-05 08:00:00,-1.3124349093939105,-7.967929405456751,-11.94769842418449
2017-07-05 13:40:00,0.04334251811030404,-7.924586887346447,-11.904355906074185
2017-07-05 14:10:00,0.011598162897542938,-7.912988724448904,-11.892757743176642
2017-07-06 06:55:00,-1.375,-9.287988724448905,-13.267757743176643
2017-07-06 14:10:00,0.12150910322298367,-9.166479621225921,-13.14624863995366
2017-07-07 06:45:00,0.20024999999986903,-8.966229621226052,-12.94599863995379
2017-07-07 08:45:00,-1.375,-10.341229621226052,-14.32099863995379
2017-07-07 14:15:00,-0.012197105220330781,-10.353426726446383,-14.333195745174121
2017-07-10 09:15:00,0.19118181818182411,-10.162244908264558,-14.142013926992297
2017-07-10 13:45:00,0.18167347091645947,-9.980571437348098,-13.960340456075837
2017-07-10 14:00:00,0.49639840220014064,-9.484173035147958,-13.463942053875696
2017-07-11 08:20:00,-1.3748125937031104,-10.858985628851068,-14.838754647578806
2017-07-11 15:50:00,0.6455120234913916,-10.213473605359676,-14.193242624087414
2017-07-12 14:30:00,0.49710706662195525,-9.71636653873772,-13.696135557465459
2017-07-13 08:20:00,-0.01147727272723481,-9.727843811464956,-13.707612830192694
2017-07-13 14:15:00,0.4901970395061172,-9.237646771958838,-13.217415790686577
2017-07-13 16:00:00,0.04991579833699042,-9.187730973621848,-13.167499992349587
2017-07-14 06:30:00,1.413000000000011,-7.774730973621837,-11.754499992349576
2017-07-14 08:45:00,-1.2381330369900336,-9.012864010611871,-12.99263302933961
2017-07-14 14:15:00,0.7251250000001619,-8.287739010611709,-12.267508029339448
2017-07-17 07:30:00,-0.31224999999994907,-8.599989010611658,-12.579758029339397
2017-07-17 08:30:00,0.05824226923974246,-8.541746741371915,-12.521515760099653
2017-07-18 14:40:00,0.05758507979236277,-8.484161661579552,-12.463930680307291
2017-07-19 13:45:00,0.39131222375188357,-8.092849437827669,-12.072618456555407
2017-07-19 15:20:00,0.523640202233524,-7.569209235594144,-11.548978254321883
2017-07-20 09:15:00,-0.2831037547211465,-7.852312990315291,-11.83208200904303
2017-07-20 13:50:00,-0.2748749999998381,-8.127187990315129,-12.106957009042867
2017-07-20 14:30:00,0.48833148118742303,-7.638856509127706,-11.618625527855444
2017-07-20 14:45:00,0.36262499999998,-7.276231509127726,-11.256000527855464
2017-07-21 15:15:00,-0.044000000000014555,-7.320231509127741,-11.30000052785548
2017-07-24 08:55:00,0.4469019845477298,-6.873329524580011,-10.853098543307748
2017-07-24 15:30:00,0.08839290646930717,-6.784936618110703,-10.76470563683844
2017-07-25 06:35:00,-1.3659429129055725,-8.150879531016276,-12.130648549744015
2017-07-25 14:05:00,0.15791724228666476,-7.992962288729611,-11.97273130745735
2017-07-25 15:00:00,0.24404227291782782,-7.748920015811783,-11.72868903453952
2017-07-26 10:00:00,0.02857233261624806,-7.720347683195535,-11.700116701923273
2017-07-27 14:30:00,0.2156862745098092,-7.504661408685726,-11.484430427413464
2017-07-28 13:50:00,1.3550295857988781,-6.149631822886848,-10.129400841614586
2017-07-31 14:15:00,-0.059011101488131074,-6.2086429243749786,-10.188411943102716
2017-08-01 07:25:00,-0.0742995742995802,-6.282942498674559,-10.262711517402296
2017-08-01 15:05:00,0.01889329181999183,-6.264049206854567,-10.243818225582306
2017-08-02 14:05:00,2.6659631137243927,-3.5980860931301746,-7.577855111857913
2017-08-03 13:40:00,0.05106621773274886,-3.547019875397426,-7.526788894125164
2017-08-04 06:50:00,-0.13762500000007094,-3.6846448753974967,-7.664413894125235
2017-08-04 14:25:00,0.09202929541321708,-3.5926155799842796,-7.572384598712018
2017-08-07 14:15:00,2.24246381137126,-1.3501517686130198,-5.3299207873407575
2017-08-08 07:15:00,0.2705102040816364,-1.0796415645313835,-5.059410583259122
2017-08-08 08:50:00,0.18121015126899145,-0.8984314132623921,-4.87820043199013
2017-08-08 13:45:00,-0.141234648407875,-1.039666061670267,-5.019435080398005
2017-08-09 14:00:00,0.6455555555555692,-0.3941105061146979,-4.373879524842436
2017-08-09 16:55:00,-0.006978682036002132,-0.40108918815070005,-4.380858206878438
2017-08-11 07:35:00,0.04873940447727798,-0.35234978367342207,-4.33211880240116
2017-08-11 14:15:00,-1.1229508196721423,-1.4753006033455645,-5.455069622073303
2017-08-11 15:35:00,-0.024999999999863576,-1.500300603345428,-5.480069622073167
2017-08-15 08:10:00,-1.375,-2.875300603345428,-6.855069622073167
2017-08-15 09:20:00,-1.375,-4.250300603345428,-8.230069622073167
2017-08-15 13:55:00,0.7063870967741688,-3.5439135065712595,-7.523682525298998
2017-08-16 09:30:00,-1.2543234994913077,-4.798237006062568,-8.778006024790306
2017-08-16 14:25:00,-0.07051282051278389,-4.8687498265753515,-8.84851884530309
2017-08-17 08:00:00,-0.11899095668747606,-4.9877407832628275,-8.967509801990566
2017-08-18 09:00:00,-0.04483686943143211,-5.032577652694259,-9.012346671421998
2017-08-18 15:15:00,0.013459821428573111,-5.019117831265686,-8.998886849993424
2017-08-21 13:50:00,0.03183282151147547,-4.987285009754211,-8.967054028481948
2017-08-21 15:50:00,-1.2679528403001092,-6.2552378500543195,-10.235006868782058
2017-08-23 07:10:00,0.3188922086876935,-5.936345641366626,-9.916114660094363
2017-08-23 08:40:00,0.09240843386577159,-5.843937207500854,-9.823706226228593
2017-08-24 14:45:00,-1.1071352046282532,-6.951072412129108,-10.930841430856846
2017-08-25 07:55:00,-0.02105337276446019,-6.972125784893568,-10.951894803621306
2017-08-25 09:25:00,-1.1999733368884093,-8.172099121781978,-12.151868140509716
2017-08-25 14:20:00,0.41026263410842767,-7.76183648767355,-11.741605506401289
2017-08-28 14:00:00,0.2655050779128951,-7.496331409760655,-11.476100428488394
2017-08-30 07:30:00,0.08918050348149395,-7.407150906279162,-11.3869199250069
2017-08-31 07:00:00,-1.375,-8.782150906279162,-12.7619199250069
2017-08-31 08:15:00,-1.375,-10.157150906279162,-14.1369199250069
2017-08-31 15:10:00,0.3795325864351689,-9.777618319843993,-13.757387338571732
2017-09-01 08:00:00,1.2973835354175796,-8.480234784426415,-12.460003803154153
2017-09-01 14:10:00,-1.1271078722142247,-9.60734265664064,-13.587111675368378
2017-09-01 15:15:00,0.3999999999998636,-9.207342656640776,-13.187111675368515
2017-09-01 16:05:00,1.0636034886192318,-8.143739168021543,-12.123508186749282
2017-09-04 07:50:00,-0.1421728603011364,-8.285912028322679,-12.265681047050418
2017-09-04 15:30:00,-0.02685339497871202,-8.312765423301391,-12.29253444202913
2017-09-05 13:55:00,-0.04948264765585879,-8.36224807095725,-12.342017089684989
2017-09-05 14:20:00,3.0752500000000964,-5.286998070957154,-9.266767089684892
2017-09-06 08:25:00,0.00927807486635273,-5.277719996090801,-9.257489014818539
2017-09-06 13:45:00,0.6283893342941402,-4.649330661796661,-8.6290996805244
2017-09-07 07:15:00,-0.019053044689169393,-4.66838370648583,-8.648152725213569
2017-09-07 08:50:00,0.43092307692313625,-4.237460629562694,-8.217229648290433
2017-09-07 14:15:00,0.2954312990113123,-3.9420293305513816,-7.92179834927912
2017-09-08 15:10:00,-1.1282160868450237,-5.070245417396405,-9.050014436124144
2017-09-11 07:30:00,0.25618750000001,-4.814057917396395,-8.793826936124134
2017-09-11 07:50:00,0.004016393442620919,-4.810041523953775,-8.789810542681513
2017-09-12 07:20:00,0.06345964220311448,-4.74658188175066,-8.726350900478398
2017-09-12 15:20:00,0.471829002042392,-4.274752879708268,-8.254521898436007
2017-09-12 16:40:00,0.026387233479057248,-4.248365646229211,-8.228134664956949
2017-09-13 08:05:00,-0.051844509567064795,-4.300210155796276,-8.279979174524014
2017-09-13 14:45:00,-0.028962155015665722,-4.329172310811942,-8.30894132953968
2017-09-13 16:05:00,-1.2054231717337804,-5.534595482545723,-9.51436450127346
2017-09-14 07:25:00,-0.3374999999998636,-5.872095482545586,-9.851864501273324
2017-09-14 15:30:00,-1.2678571428571255,-7.139952625402712,-11.11972164413045
2017-09-15 07:35:00,-0.06235674098760555,-7.202309366390318,-11.182078385118055
2017-09-15 08:50:00,-0.17462499999999181,-7.3769343663903095,-11.356703385118047
2017-09-15 13:50:00,0.22461538461534714,-7.152318981774963,-11.132088000502701
2017-09-15 15:40:00,0.43957173965625895,-6.712747242118704,-10.692516260846443
2017-09-18 08:35:00,-0.006712328767119274,-6.719459570885824,-10.699228589613561
2017-09-18 10:00:00,-0.09999999999998085,-6.819459570885805,-10.799228589613543
2017-09-18 14:25:00,0.6285530638479659,-6.190906507037838,-10.170675525765576
2017-09-19 08:00:00,2.125250000000392,-4.065656507037446,-8.045425525765184
2017-09-19 15:20:00,-1.092581162819409,-5.158237669856856,-9.138006688584595
2017-09-22 09:00:00,-1.375,-6.533237669856856,-10.513006688584595
2017-09-22 13:50:00,0.10179653966986849,-6.431441130186988,-10.411210148914726
2017-09-22 16:00:00,0.5873749999998381,-5.84406613018715,-9.823835148914888
2017-09-25 09:35:00,0.9140245644101284,-4.930041565777021,-8.90981058450476
2017-09-25 14:20:00,-0.08745366808862674,-5.017495233865648,-8.997264252593386
2017-09-26 13:50:00,0.003176300396269302,-5.0143189334693785,-8.994087952197116
2017-09-26 16:05:00,-1.375,-6.3893189334693785,-10.369087952197116
2017-09-27 09:20:00,1.587738782764048,-4.80158015070533,-8.781349169433069
2017-09-27 14:40:00,0.6014864864865498,-4.20009366421878,-8.179862682946519
2017-09-28 07:50:00,2.6291862403394366,-1.5709074238793437,-5.550676442607082
2017-09-28 14:55:00,0.0631775700934047,-1.507729853785939,-5.487498872513677
2017-09-29 13:40:00,-1.1229407425620757,-2.630670596348015,-6.610439615075753
2017-09-29 14:05:00,0.02549999999996544,-2.6051705963480494,-6.584939615075788
2017-10-02 08:30:00,-0.13509862199405487,-2.740269218342104,-6.720038237069842
