date,session,direction,entry,stop,risk_pts,entry_time,exit_time,entry_i,exit_i,R,tps_hit,exit_reason,mae_R,mfe_R,d
2017-01-03 00:00:00-05:00,london,short,4898.7195,4900.7195,2.0,2017-01-03 05:15:00-05:00,2017-01-03 06:10:00-05:00,39,50,0.11262499999997999,1,be,-1.125250000000051,1.375250000000051,2017-01-03
2017-01-03 00:00:00-05:00,ny_am,long,4905.303,4897.686,7.617000000000189,2017-01-03 10:45:00-05:00,2017-01-03 10:50:00-05:00,105,106,0.03282132072994537,2,be,-0.4375738479715828,0.8752789812262315,2017-01-03
2017-01-04 00:00:00-05:00,ny_am,long,4918.32,4913.9445,4.375500000000102,2017-01-04 10:15:00-05:00,2017-01-04 11:45:00-05:00,268,286,2.146811792937976,3,tp_full,-0.4230373671579511,3.233687578562453,2017-01-04
2017-01-05 00:00:00-05:00,london,long,4928.42,4926.3945,2.025499999999738,2017-01-05 03:35:00-05:00,2017-01-05 05:20:00-05:00,357,378,2.159713650950724,2,be,-0.8644779066899186,3.0362873364603464,2017-01-05
2017-01-05 00:00:00-05:00,ny_am,short,4949.5195,4953.04475,3.525249999999687,2017-01-05 11:25:00-05:00,2017-01-05 11:55:00-05:00,451,457,-0.003581306290225461,2,be,-0.2409758173177584,2.312034607475036,2017-01-05
2017-01-06 00:00:00-05:00,london,long,4964.2705000000005,4962.2705000000005,2.0,2017-01-06 04:50:00-05:00,2017-01-06 05:15:00-05:00,541,546,0.7022499999998217,3,tp_full,-0.001750000000356522,1.55074999999988,2017-01-06
2017-01-06 00:00:00-05:00,ny_am,short,4966.8075,4970.70025,3.892749999999978,2017-01-06 09:40:00-05:00,2017-01-06 09:45:00-05:00,599,600,0.07523601567006397,2,be,-2.202427589750297,0.9832380707726797,2017-01-06
2017-01-09 00:00:00-05:00,london,short,5016.0195,5018.0195,2.0,2017-01-09 03:35:00-05:00,2017-01-09 03:40:00-05:00,695,696,-0.2873749999998836,1,be,-0.27524999999968713,0.2752500000001419,2017-01-09
2017-01-09 00:00:00-05:00,ny_am,long,5013.3195,5009.84475,3.4747499999994034,2017-01-09 09:40:00-05:00,2017-01-09 09:45:00-05:00,768,769,0.8274696021298062,1,be,-0.5037772501617362,2.1729620836035917,2017-01-09
2017-01-09 00:00:00-05:00,ny_am,short,5015.8195,5020.34425,4.524750000000495,2017-01-09 10:15:00-05:00,2017-01-09 10:20:00-05:00,775,776,-1.165755014089158,0,stop,-1.7792143212330855,0.9835902536050463,2017-01-09
2017-01-10 00:00:00-05:00,ny_am,short,5024.4695,5028.3192500000005,3.849750000000313,2017-01-10 09:45:00-05:00,2017-01-10 09:50:00-05:00,938,939,-0.10471459185655832,2,be,-1.2056627053703088,2.571725436716393,2017-01-10
2017-01-11 00:00:00-05:00,london,long,5035.319,5033.319,2.0,2017-01-11 03:10:00-05:00,2017-01-11 03:15:00-05:00,1028,1029,-1.375,0,stop,-2.374500000000353,0.07549999999991996,2017-01-11
2017-01-11 00:00:00-05:00,london,long,5031.0695,5029.0695,2.0,2017-01-11 04:10:00-05:00,2017-01-11 04:15:00-05:00,1040,1041,-0.2748749999998381,1,be,-0.24974999999994907,1.4502500000003238,2017-01-11
2017-01-11 00:00:00-05:00,london,long,5034.72,5032.72,2.0,2017-01-11 04:30:00-05:00,2017-01-11 04:35:00-05:00,1044,1045,-0.037500000000136424,1,be,-0.32500000000027285,0.875,2017-01-11
2017-01-11 00:00:00-05:00,ny_am,short,5037.2695,5043.01925,5.749749999999949,2017-01-11 11:55:00-05:00,2017-01-11 11:55:00-05:00,1133,1133,0.4528022957520223,3,tp_full,-0.009478672985656796,1.0714378886038542,2017-01-11
2017-01-13 00:00:00-05:00,london,short,5043.018,5045.066,2.0479999999997744,2017-01-13 04:00:00-05:00,2017-01-13 04:45:00-05:00,1376,1385,0.32519531250000655,2,be,-0.24511718750022596,1.5625000000000833,2017-01-13
2017-01-16 00:00:00-05:00,ny_am,short,5055.2285,5057.2285,2.0,2017-01-16 10:45:00-05:00,2017-01-16 11:35:00-05:00,1626,1636,-0.21937499999989996,1,be,-0.8487500000001091,0.6532500000002983,2017-01-16
2017-01-17 00:00:00-05:00,london,long,5048.221,5046.221,2.0,2017-01-17 04:40:00-05:00,2017-01-17 04:45:00-05:00,1679,1680,-0.21774999999979627,1,be,-0.5834999999997308,0.7730000000001382,2017-01-17
2017-01-17 00:00:00-05:00,ny_am,long,5046.325,5038.6535,7.671499999999469,2017-01-17 11:10:00-05:00,2017-01-17 11:15:00-05:00,1757,1758,-0.05122857329075882,1,be,-0.6525451345890309,0.33513654435248524,2017-01-17
2017-01-18 00:00:00-05:00,london,short,5052.491,5054.491,2.0,2017-01-18 03:00:00-05:00,2017-01-18 05:55:00-05:00,1828,1863,0.7582500000000891,1,be,-0.9780000000000655,2.4155000000000655,2017-01-18
2017-01-18 00:00:00-05:00,ny_am,short,5052.1225,5054.1225,2.0,2017-01-18 09:40:00-05:00,2017-01-18 09:40:00-05:00,1908,1908,-0.1912499999997408,3,tp_full,-1.418749999999818,2.049250000000029,2017-01-18
2017-01-18 00:00:00-05:00,ny_am,long,5052.256,5048.6085,3.6475000000000364,2017-01-18 10:05:00-05:00,2017-01-18 10:05:00-05:00,1913,1913,-0.03385880740249558,3,tp_full,-0.18259081562718593,1.4626456477039023,2017-01-18
2017-01-18 00:00:00-05:00,ny_am,short,5047.9905,5050.8192500000005,2.828750000000582,2017-01-18 10:55:00-05:00,2017-01-18 10:55:00-05:00,1923,1923,0.11179849756960378,3,tp_full,-0.7977021652673267,1.3371630578875744,2017-01-18
2017-01-19 00:00:00-05:00,london,short,5056.048500000001,5058.048500000001,2.0,2017-01-19 03:25:00-05:00,2017-01-19 03:30:00-05:00,2002,2003,-0.24837499999989632,1,be,-0.320749999999407,0.5867500000003929,2017-01-19
2017-01-19 00:00:00-05:00,ny_am,short,5053.951499999999,5056.742249999999,2.7907500000001164,2017-01-19 11:10:00-05:00,2017-01-19 11:15:00-05:00,2095,2096,-0.14951177998760357,1,be,-1.5101675176926552,0.9354116276982016,2017-01-19
2017-01-20 00:00:00-05:00,london,short,5066.947,5068.947,2.0,2017-01-20 04:45:00-05:00,2017-01-20 04:50:00-05:00,2187,2188,-0.34149999999999636,1,be,-0.26949999999987995,0.3985000000002401,2017-01-20
2017-01-20 00:00:00-05:00,ny_am,short,5067.8615,5070.83925,2.9777500000000146,2017-01-20 11:00:00-05:00,2017-01-20 11:05:00-05:00,2262,2263,-0.029468558475406414,1,be,-0.3155066745026959,0.7870036101082823,2017-01-20
2017-01-20 00:00:00-05:00,ny_am,long,5067.196,5065.196,2.0,2017-01-20 12:05:00-05:00,2017-01-20 12:10:00-05:00,2275,2276,-1.375,0,stop,-7.863499999999931,0.23649999999997817,2017-01-20
2017-01-23 00:00:00-05:00,london,short,5045.182000000001,5047.182000000001,2.0,2017-01-23 03:35:00-05:00,2017-01-23 04:25:00-05:00,2342,2352,-1.375,0,stop,-2.214499999999589,0.892500000000382,2017-01-23
2017-01-23 00:00:00-05:00,ny_am,long,5060.784,5055.9265,4.857500000000073,2017-01-23 09:50:00-05:00,2017-01-23 09:55:00-05:00,2417,2418,0.7525476067936689,1,be,-0.5385486361296853,1.8256304683479692,2017-01-23
2017-01-23 00:00:00-05:00,ny_am,short,5046.4695,5049.07075,2.601249999999709,2017-01-23 12:15:00-05:00,2017-01-23 12:15:00-05:00,2446,2446,1.5683805862569102,3,tp_full,-0.5145603075444458,2.146083613647693,2017-01-23
2017-01-24 00:00:00-05:00,ny_am,short,5077.2775,5079.63725,2.3597499999996217,2017-01-24 10:25:00-05:00,2017-01-24 11:45:00-05:00,2593,2609,-1.317830278631262,0,stop,-1.208390719355956,2.0377158597312706,2017-01-24
2017-01-26 00:00:00-05:00,ny_am,long,5160.3865000000005,5158.35975,2.026750000000902,2017-01-26 09:40:00-05:00,2017-01-26 09:45:00-05:00,2922,2923,-0.30257801899595993,1,be,-3.433329221659081,0.6298260762296604,2017-01-26
2017-01-26 00:00:00-05:00,ny_am,short,5156.503,5159.5064999999995,3.0034999999998035,2017-01-26 10:35:00-05:00,2017-01-26 10:40:00-05:00,2933,2934,0.09563842184106858,3,tp_full,-0.3282836690527521,1.4952555352090158,2017-01-26
2017-01-26 00:00:00-05:00,ny_am,long,5156.825000000001,5153.675,3.1500000000005457,2017-01-26 11:50:00-05:00,2017-01-26 12:00:00-05:00,2948,2950,-1.2380952380951968,0,stop,-1.3577777777778453,0.31841269841254854,2017-01-26
2017-01-27 00:00:00-05:00,ny_am,long,5161.814,5159.814,2.0,2017-01-27 11:30:00-05:00,2017-01-27 11:35:00-05:00,3113,3114,-0.03350000000000364,1,be,-0.38550000000032014,1.1839999999997417,2017-01-27
2017-01-27 00:00:00-05:00,ny_am,long,5162.5985,5160.212750000001,2.3857499999994616,2017-01-27 12:40:00-05:00,2017-01-27 12:45:00-05:00,3127,3128,-0.19249711830660682,1,be,-0.3049355548570168,0.9382793670757166,2017-01-27
2017-02-01 00:00:00-05:00,ny_am,short,5144.525,5147.3155,2.7905000000000655,2017-02-01 10:30:00-05:00,2017-02-01 12:40:00-05:00,3536,3562,0.8906110016125757,2,be,-0.28668697366069273,6.1135997133127,2017-02-01
2017-02-02 00:00:00-05:00,ny_am,short,5139.7805,5142.37375,2.593249999999898,2017-02-02 09:40:00-05:00,2017-02-02 09:40:00-05:00,3692,3692,0.6892895015906602,3,tp_full,-2.015424660175442,2.099489058131619,2017-02-02
2017-02-02 00:00:00-05:00,ny_am,short,5141.4015,5143.721750000001,2.3202500000006694,2017-02-02 12:25:00-05:00,2017-02-02 12:35:00-05:00,3725,3727,-1.3232410300613224,0,stop,-1.5453076177132221,0.8389182200191587,2017-02-02
2017-02-03 00:00:00-05:00,ny_am,short,5155.3115,5158.06625,2.754750000000058,2017-02-03 12:20:00-05:00,2017-02-03 14:40:00-05:00,3893,3921,-1.2722570106180178,0,stop,-1.3915963336057933,1.4308013431345212,2017-02-03
2017-02-06 00:00:00-05:00,london,short,5158.839,5160.839,2.0,2017-02-06 04:00:00-05:00,2017-02-06 04:05:00-05:00,3962,3963,0.36999999999989086,2,be,-0.7300000000000182,1.6289999999999054,2017-02-06
2017-02-06 00:00:00-05:00,ny_am,long,5152.328,5148.72,3.6080000000001746,2017-02-06 10:10:00-05:00,2017-02-06 11:15:00-05:00,4036,4049,1.152369733924389,3,tp_full,-0.38802660753893514,2.770509977826691,2017-02-06
2017-02-07 00:00:00-05:00,london,long,5165.4395,5162.275250000001,3.164249999999811,2017-02-07 04:05:00-05:00,2017-02-07 04:05:00-05:00,4132,4132,-0.035790471675932314,3,tp_full,-0.1218298174924052,0.6508651339178358,2017-02-07
2017-02-08 00:00:00-05:00,london,long,5188.892,5186.892,2.0,2017-02-08 03:15:00-05:00,2017-02-08 03:20:00-05:00,4291,4292,-0.3005000000000564,1,be,-1.5650000000000546,0.26850000000013097,2017-02-08
2017-02-08 00:00:00-05:00,london,short,5186.9205,5188.9205,2.0,2017-02-08 04:15:00-05:00,2017-02-08 04:20:00-05:00,4303,4304,-0.3321249999999054,1,be,-0.5082499999998618,0.3452500000003056,2017-02-08
2017-02-08 00:00:00-05:00,london,long,5188.092500000001,5186.092500000001,2.0,2017-02-08 05:25:00-05:00,2017-02-08 05:40:00-05:00,4317,4320,-1.375,0,stop,-1.2182500000003529,0.5377499999995052,2017-02-08
2017-02-08 00:00:00-05:00,ny_am,short,5173.6185000000005,5175.6185000000005,2.0,2017-02-08 09:55:00-05:00,2017-02-08 10:00:00-05:00,4371,4372,-0.008812499999862666,2,be,-2.4537499999996726,0.9997500000004038,2017-02-08
2017-02-09 00:00:00-05:00,london,short,5195.1345,5197.1345,2.0,2017-02-09 05:55:00-05:00,2017-02-09 06:10:00-05:00,4492,4495,-1.375,0,stop,-1.5022500000000036,0.14975000000004002,2017-02-09
2017-02-10 00:00:00-05:00,london,short,5221.9125,5224.75025,2.837749999999687,2017-02-10 04:50:00-05:00,2017-02-10 04:55:00-05:00,4648,4649,-0.13346841687953354,1,be,-0.8857369394768034,0.318738437142332,2017-02-10
2017-02-10 00:00:00-05:00,ny_am,long,5222.357,5220.112999999999,2.2440000000005966,2017-02-10 10:55:00-05:00,2017-02-10 11:00:00-05:00,4721,4722,-0.14427361853819284,2,be,-0.8409090909087409,1.0057932263810192,2017-02-10
2017-02-13 00:00:00-05:00,ny_am,short,5247.526,5249.9755000000005,2.4495000000006257,2017-02-13 11:15:00-05:00,2017-02-13 11:20:00-05:00,4894,4895,-1.3061849357010853,0,stop,-1.9085527658701726,0.4796897325984412,2017-02-13
2017-02-14 00:00:00-05:00,london,short,5252.4985,5254.4985,2.0,2017-02-14 03:25:00-05:00,2017-02-14 03:30:00-05:00,4969,4970,-0.11006250000014006,2,be,-0.5702500000002146,0.43174999999973807,2017-02-14
2017-02-14 00:00:00-05:00,ny_am,short,5247.013,5251.6345,4.6215000000001965,2017-02-14 10:50:00-05:00,2017-02-14 11:30:00-05:00,5058,5066,-1.1622849724115478,0,stop,-1.281618522124748,1.608785026506367,2017-02-14
2017-02-15 00:00:00-05:00,ny_am,long,5271.7045,5268.90975,2.794750000000022,2017-02-15 10:05:00-05:00,2017-02-15 11:10:00-05:00,5218,5231,1.928325431612807,3,tp_full,-0.9798729761157365,3.8316486268895775,2017-02-15
2017-02-16 00:00:00-05:00,london,long,5307.8405,5305.8405,2.0,2017-02-16 02:55:00-05:00,2017-02-16 03:00:00-05:00,5301,5302,-0.28756250000003547,2,be,-0.23225000000002183,1.295249999999669,2017-02-16
2017-02-16 00:00:00-05:00,london,short,5307.866,5309.866,2.0,2017-02-16 04:05:00-05:00,2017-02-16 04:05:00-05:00,5315,5315,-0.07312500000011823,3,tp_full,-0.21849999999994907,0.5529999999998836,2017-02-16
2017-02-16 00:00:00-05:00,ny_am,long,5306.913500000001,5303.24175,3.6717500000004293,2017-02-16 09:45:00-05:00,2017-02-16 09:45:00-05:00,5383,5383,0.3040103492882131,3,tp_full,-0.3560972288420093,1.6282426635796443,2017-02-16
2017-02-16 00:00:00-05:00,ny_am,short,5304.821,5306.821,2.0,2017-02-16 10:10:00-05:00,2017-02-16 10:10:00-05:00,5388,5388,0.7291249999999536,3,tp_full,-0.11950000000024374,2.418499999999767,2017-02-16
2017-02-17 00:00:00-05:00,ny_am,long,5306.2195,5303.63975,2.5797499999998763,2017-02-17 10:25:00-05:00,2017-02-17 10:50:00-05:00,5560,5565,-1.2907258455276813,0,stop,-1.318926252543971,1.2022482798720453,2017-02-17
2017-02-17 00:00:00-05:00,ny_am,short,5300.061,5302.061,2.0,2017-02-17 11:30:00-05:00,2017-02-17 11:35:00-05:00,5573,5574,-0.324500000000171,1,be,-1.9135000000001128,0.1014999999997599,2017-02-17
2017-02-20 00:00:00-05:00,ny_am,short,5330.916499999999,5332.916499999999,2.0,2017-02-20 10:00:00-05:00,2017-02-20 10:30:00-05:00,5724,5730,-1.375,0,stop,-1.017250000000331,0.43274999999948704,2017-02-20
2017-02-21 00:00:00-05:00,ny_am,long,5339.9055,5337.76825,2.137249999999767,2017-02-21 10:00:00-05:00,2017-02-21 10:05:00-05:00,5851,5852,1.2151128786994925,3,tp_full,-0.05965610012848928,2.6920107614927735,2017-02-21
2017-02-22 00:00:00-05:00,ny_am,short,5340.0,5344.3885,4.388500000000022,2017-02-22 10:00:00-05:00,2017-02-22 10:05:00-05:00,6020,6021,-0.12931525578218214,1,be,-0.41016292582891034,0.7332801640651319,2017-02-22
2017-02-22 00:00:00-05:00,ny_am,long,5342.9415,5340.52025,2.4212500000003274,2017-02-22 11:00:00-05:00,2017-02-22 11:05:00-05:00,6032,6033,-1.3097573567371805,0,stop,-1.4143520908619998,0.975735673722194,2017-02-22
2017-02-23 00:00:00-05:00,london,long,5351.2955,5348.749250000001,2.546249999999418,2017-02-23 04:35:00-05:00,2017-02-23 04:35:00-05:00,6124,6124,-0.08826705940122306,3,tp_full,-0.002945508100390838,0.5111438389788416,2017-02-23
2017-02-24 00:00:00-05:00,london,short,5320.3475,5322.3475,2.0,2017-02-24 03:25:00-05:00,2017-02-24 03:30:00-05:00,6279,6280,0.12212499999986903,1,be,-0.280250000000251,1.0167499999997744,2017-02-24
2017-02-24 00:00:00-05:00,london,long,5320.805,5318.682500000001,2.1224999999994907,2017-02-24 04:55:00-05:00,2017-02-24 05:00:00-05:00,6297,6298,-0.09811542991774413,2,be,-0.21248527679629214,0.5964664310953712,2017-02-24
2017-02-24 00:00:00-05:00,ny_am,long,5310.0185,5306.99425,3.024250000000393,2017-02-24 10:10:00-05:00,2017-02-27 02:30:00-05:00,6360,6437,6.956766140364322,2,time,-0.8688104488716766,11.448292965196327,2017-02-24
2017-02-27 00:00:00-05:00,ny_am,short,5329.0265,5331.0265,2.0,2017-02-27 09:50:00-05:00,2017-02-27 09:55:00-05:00,6525,6526,-0.35637500000007094,1,be,-2.245249999999942,1.2727500000000873,2017-02-27
2017-02-28 00:00:00-05:00,london,short,5342.229,5344.229,2.0,2017-02-28 03:15:00-05:00,2017-02-28 03:15:00-05:00,6615,6615,-0.020749999999679858,3,tp_full,-0.3485000000000582,0.7045000000002801,2017-02-28
2017-02-28 00:00:00-05:00,ny_am,short,5341.719,5343.719,2.0,2017-02-28 10:00:00-05:00,2017-02-28 10:05:00-05:00,6696,6697,0.17374999999992724,1,be,-0.3930000000000291,1.4284999999999854,2017-02-28
2017-02-28 00:00:00-05:00,ny_am,short,5340.4665,5342.4665,2.0,2017-02-28 10:55:00-05:00,2017-02-28 11:00:00-05:00,6707,6708,-0.13937499999997272,1,be,-0.06924999999955617,1.229750000000422,2017-02-28
2017-03-01 00:00:00-05:00,london,long,5339.439,5337.439,2.0,2017-03-01 02:35:00-05:00,2017-03-01 03:25:00-05:00,6776,6786,3.1782499999999345,3,tp_full,-0.34149999999999636,5.166999999999916,2017-03-01
2017-03-02 00:00:00-05:00,london,short,5382.715,5384.715,2.0,2017-03-02 02:35:00-05:00,2017-03-02 03:05:00-05:00,6945,6951,0.0,1,be,-1.6345000000001164,0.8865000000000691,2017-03-02
2017-03-02 00:00:00-05:00,london,short,5382.2995,5385.09575,2.7962500000003274,2017-03-02 04:20:00-05:00,2017-03-02 04:40:00-05:00,6966,6970,0.14063477872143282,3,tp_full,-0.6506928922662115,0.670719713902506,2017-03-02
2017-03-03 00:00:00-05:00,london,short,5348.5195,5350.70675,2.187249999999949,2017-03-03 05:00:00-05:00,2017-03-03 05:05:00-05:00,7143,7144,0.14921705337768118,2,be,-0.03268945022289003,0.7934621099557546,2017-03-03
2017-03-03 00:00:00-05:00,ny_am,short,5351.6505,5354.10275,2.4522500000002765,2017-03-03 10:50:00-05:00,2017-03-03 10:55:00-05:00,7213,7214,-0.19008053828130173,2,be,-1.088999898052757,0.7688857171981641,2017-03-03
2017-03-06 00:00:00-05:00,ny_am,short,5348.021000000001,5351.065500000001,3.044499999999971,2017-03-06 09:50:00-05:00,2017-03-06 09:55:00-05:00,7370,7371,0.04943340449998168,1,be,-1.1187387091473384,0.8648382328792069,2017-03-06
2017-03-06 00:00:00-05:00,ny_am,long,5341.8625,5339.25075,2.611750000000029,2017-03-06 11:40:00-05:00,2017-03-06 12:00:00-05:00,7392,7396,0.15956733990613986,1,be,-0.08174595577671583,1.4551545898341465,2017-03-06
2017-03-07 00:00:00-05:00,london,short,5355.6385,5357.8592499999995,2.220749999999498,2017-03-07 04:40:00-05:00,2017-03-07 05:05:00-05:00,7477,7482,0.2819430372622508,2,be,-0.29652144545747955,1.1097602161434654,2017-03-07
2017-03-07 00:00:00-05:00,ny_am,short,5348.369,5352.814,4.4450000000006185,2017-03-07 09:45:00-05:00,2017-03-07 09:45:00-05:00,7538,7538,0.1190663667041049,3,tp_full,-0.3176602924634568,0.9349831271089698,2017-03-07
2017-03-08 00:00:00-05:00,ny_am,short,5361.686,5365.0165,3.330500000000029,2017-03-08 12:30:00-05:00,2017-03-08 12:40:00-05:00,7740,7742,-1.2251914127007937,0,stop,-1.2247410298755734,0.28644347695532657,2017-03-08
2017-03-09 00:00:00-05:00,ny_am,short,5354.562,5357.1765,2.61449999999968,2017-03-09 09:40:00-05:00,2017-03-09 09:45:00-05:00,7875,7876,-0.09715050678903672,1,be,-4.330082233697189,0.647542551157169,2017-03-09
2017-03-09 00:00:00-05:00,ny_am,short,5363.353,5366.2615000000005,2.9085000000004584,2017-03-09 12:40:00-05:00,2017-03-09 12:45:00-05:00,7911,7912,-0.1746604779094828,1,be,-0.4143029052775442,1.1975244971633576,2017-03-09
2017-03-10 00:00:00-05:00,ny_am,long,5385.7080000000005,5382.939,2.769000000000233,2017-03-10 10:30:00-05:00,2017-03-10 10:35:00-05:00,8054,8055,-0.11177320332259744,1,be,-1.3138317081980944,1.29902491874303,2017-03-10
2017-03-10 00:00:00-05:00,ny_am,long,5382.755499999999,5378.162249999999,4.593249999999898,2017-03-10 11:30:00-05:00,2017-03-10 11:35:00-05:00,8066,8067,0.25401404234482033,1,be,-0.04038534806500771,0.8814020573669789,2017-03-10
2017-03-13 00:00:00-04:00,london,long,5379.6630000000005,5377.6630000000005,2.0,2017-03-13 05:00:00-04:00,2017-03-13 05:20:00-04:00,8145,8149,-1.375,0,stop,-2.1965000000000146,0.7289999999998145,2017-03-13
2017-03-13 00:00:00-04:00,ny_am,long,5386.159,5382.522,3.6369999999997162,2017-03-13 11:20:00-04:00,2017-03-13 11:25:00-04:00,8221,8222,-0.14709925762988624,1,be,-0.42232609293378554,0.5185592521310336,2017-03-13
2017-03-14 00:00:00-04:00,ny_am,long,5367.463,5365.463,2.0,2017-03-14 12:10:00-04:00,2017-03-14 12:15:00-04:00,8399,8400,0.30300000000011096,1,be,-0.37649999999985084,1.6975000000002183,2017-03-14
2017-03-15 00:00:00-04:00,london,short,5388.8695,5390.8695,2.0,2017-03-15 04:00:00-04:00,2017-03-15 04:05:00-04:00,8470,8471,0.11268749999976535,2,be,-0.46125000000029104,0.775749999999789,2017-03-15
2017-03-15 00:00:00-04:00,ny_am,short,5384.765,5387.2875,2.5225000000000364,2017-03-15 09:45:00-04:00,2017-03-15 12:15:00-04:00,8539,8569,-1.297324083250739,0,stop,-1.0977205153614602,3.7149653121902713,2017-03-15
2017-03-20 00:00:00-04:00,london,long,5403.3195,5401.3195,2.0,2017-03-20 04:50:00-04:00,2017-03-20 05:55:00-04:00,8987,9000,-1.375,0,stop,-1.175249999999778,0.47475000000031287,2017-03-20
2017-03-20 00:00:00-04:00,ny_am,short,5418.1695,5420.1695,2.0,2017-03-20 11:45:00-04:00,2017-03-20 11:50:00-04:00,9070,9071,-0.2748750000000655,1,be,-0.85024999999996,0.64975000000004,2017-03-20
2017-03-22 00:00:00-04:00,london,long,5325.119000000001,5323.119000000001,2.0,2017-03-22 03:55:00-04:00,2017-03-22 04:00:00-04:00,9314,9315,-0.32900000000017826,1,be,-2.575000000000273,1.0689999999995052,2017-03-22
2017-03-22 00:00:00-04:00,london,short,5322.8885,5324.8885,2.0,2017-03-22 04:50:00-04:00,2017-03-22 04:55:00-04:00,9325,9326,0.2818125000000009,2,be,-1.5302499999997963,1.0927499999997963,2017-03-22
2017-03-22 00:00:00-04:00,ny_am,long,5338.174999999999,5334.022499999999,4.1525000000001455,2017-03-22 09:55:00-04:00,2017-03-22 10:00:00-04:00,9386,9387,-1.1806140878988498,0,stop,-1.1089704996988325,1.9226971703793134,2017-03-22
2017-03-22 00:00:00-04:00,ny_am,long,5357.6314999999995,5352.85075,4.780749999999898,2017-03-22 12:10:00-04:00,2017-03-22 12:50:00-04:00,9413,9421,-1.1568791507608671,0,stop,-1.3408983946033766,0.6458191706323508,2017-03-22
2017-03-23 00:00:00-04:00,london,short,5367.269,5369.269,2.0,2017-03-23 03:00:00-04:00,2017-03-23 03:45:00-04:00,9472,9481,-0.3250000000000455,1,be,-0.030499999999847205,2.074500000000171,2017-03-23
2017-03-24 00:00:00-04:00,london,short,5365.8585,5368.08625,2.2277500000000146,2017-03-24 03:50:00-04:00,2017-03-24 04:30:00-04:00,9651,9659,1.0622264616767023,2,be,-0.7821793289190305,2.1943665132981662,2017-03-24
2017-03-24 00:00:00-04:00,ny_am,short,5386.9105,5389.1052500000005,2.1947500000005675,2017-03-24 12:25:00-04:00,2017-03-24 12:30:00-04:00,9754,9755,1.4564870714200768,2,be,-0.8928123932108112,4.939742567489116,2017-03-24
2017-03-27 00:00:00-04:00,ny_am,long,5361.7695,5359.7695,2.0,2017-03-27 11:50:00-04:00,2017-03-27 11:55:00-04:00,9916,9917,-1.375,0,stop,-1.9002500000001419,1.14975000000004,2017-03-27
2017-03-28 00:00:00-04:00,london,short,5383.219999999999,5385.219999999999,2.0,2017-03-28 03:20:00-04:00,2017-03-28 03:25:00-04:00,9983,9984,-1.375,0,stop,-1.3745000000003529,0.7254999999995562,2017-03-28
2017-03-28 00:00:00-04:00,ny_am,long,5375.8695,5371.36925,4.500250000000051,2017-03-28 09:45:00-04:00,2017-03-28 09:50:00-04:00,10060,10061,-1.1666574079217802,0,stop,-3.333259263374242,0.8667296261320157,2017-03-28
2017-03-28 00:00:00-04:00,ny_am,short,5371.669,5373.669,2.0,2017-03-28 10:40:00-04:00,2017-03-28 10:40:00-04:00,10071,10071,0.7497499999999491,3,tp_full,-1.9005000000001928,1.54950000000008,2017-03-28
2017-03-29 00:00:00-04:00,london,long,5413.1695,5410.86975,2.299750000000131,2017-03-29 04:00:00-04:00,2017-03-29 04:05:00-04:00,10160,10161,-0.23904772257858448,1,be,-0.6520273942819057,0.7829111859985569,2017-03-29
2017-03-29 00:00:00-04:00,ny_am,short,5413.969499999999,5416.7697499999995,2.800250000000233,2017-03-29 11:55:00-04:00,2017-03-29 12:05:00-04:00,10255,10257,-1.267833229175944,0,stop,-1.106865458441537,1.0358003749660163,2017-03-29
2017-03-30 00:00:00-04:00,ny_am,short,5433.6195,5435.74475,2.125250000000051,2017-03-30 12:05:00-04:00,2017-03-30 12:25:00-04:00,10426,10430,-1.3528996588636546,0,stop,-1.7647335607575636,1.4353605458178103,2017-03-30
2017-03-31 00:00:00-04:00,london,long,5425.219499999999,5423.219499999999,2.0,2017-03-31 03:50:00-04:00,2017-03-31 04:15:00-04:00,10496,10501,-1.375,0,stop,-1.2252499999995052,0.5247500000004948,2017-03-31
2017-04-03 00:00:00-04:00,london,long,5441.9195,5439.79475,2.124749999999949,2017-04-03 05:05:00-04:00,2017-04-03 05:15:00-04:00,10680,10682,-0.12930933050949361,1,be,-0.5885398282151462,0.5880691846099203,2017-04-03
2017-04-03 00:00:00-04:00,ny_am,long,5444.1695,5440.0692500000005,4.100249999999505,2017-04-03 09:55:00-04:00,2017-04-03 10:00:00-04:00,10738,10739,0.3110176208767925,3,tp_full,-0.024510700566933306,1.4632034632036148,2017-04-03
2017-04-03 00:00:00-04:00,ny_am,short,5440.27,5445.92,5.649999999999636,2017-04-03 10:45:00-04:00,2017-04-03 10:45:00-04:00,10748,10748,0.026637168141628753,3,tp_full,-0.017699115044152343,1.044424778761262,2017-04-03
2017-04-04 00:00:00-04:00,london,short,5415.369000000001,5417.9695,2.600499999999556,2017-04-04 05:35:00-04:00,2017-04-04 05:40:00-04:00,10855,10856,0.057392809075338724,2,be,-0.3849259757736839,0.9609690444149711,2017-04-04
2017-04-04 00:00:00-04:00,ny_am,short,5428.119500000001,5430.119500000001,2.0,2017-04-04 12:10:00-04:00,2017-04-04 12:15:00-04:00,10934,10935,0.13737500000024738,1,be,-1.6252499999995962,1.1752500000002328,2017-04-04
2017-04-05 00:00:00-04:00,london,short,5436.8695,5438.8695,2.0,2017-04-05 02:55:00-04:00,2017-04-05 03:00:00-04:00,10992,10993,-0.37487499999997453,1,be,-0.09975000000031287,1.4002499999996871,2017-04-05
