date,session,direction,entry,stop,risk_pts,entry_time,exit_time,entry_i,exit_i,R,tps_hit,exit_reason,mae_R,mfe_R
2017-01-03 00:00:00-05:00,london,short,4898.7195,4900.7195,2.0,2017-01-03 05:15:00-05:00,2017-01-03 06:10:00-05:00,39,50,0.11262499999997999,1,be,-1.125250000000051,1.375250000000051
2017-01-03 00:00:00-05:00,ny_am,long,4905.303,4891.069,14.233999999999469,2017-01-03 10:45:00-05:00,2017-01-03 10:50:00-05:00,105,106,0.017563580160180503,2,be,-0.23415765069550043,0.4683855557117198
2017-01-04 00:00:00-05:00,ny_am,long,4918.32,4910.569,7.750999999999294,2017-01-04 10:15:00-05:00,2017-01-04 14:35:00-05:00,268,320,1.5385111598504468,3,tp_full,-0.238807895755364,3.0381886208233935
2017-01-05 00:00:00-05:00,london,long,4928.42,4925.369,3.0510000000003856,2017-01-05 03:35:00-05:00,2017-01-05 05:20:00-05:00,357,378,1.433792199278785,2,be,-0.5739101933792141,2.015732546705624
2017-01-05 00:00:00-05:00,ny_am,short,4949.5195,4955.57,6.050499999999374,2017-01-05 11:25:00-05:00,2017-01-05 11:55:00-05:00,451,457,-0.0020866044127952205,2,be,-0.14040161970075865,1.3470787538222446
2017-01-06 00:00:00-05:00,london,long,4964.2705000000005,4962.077,2.193500000000313,2017-01-06 04:50:00-05:00,2017-01-06 05:15:00-05:00,541,546,0.6403008889899444,3,tp_full,-0.0015956234331946865,1.4139503077270652
2017-01-06 00:00:00-05:00,ny_am,short,4966.8075,4973.593,6.785499999999956,2017-01-06 09:40:00-05:00,2017-01-06 09:45:00-05:00,599,600,0.04316188932276792,2,be,-1.2635030579913753,0.5640704443298729
2017-01-09 00:00:00-05:00,london,short,5016.0195,5018.0195,2.0,2017-01-09 03:35:00-05:00,2017-01-09 03:40:00-05:00,695,696,-0.2873749999998836,1,be,-0.27524999999968713,0.2752500000001419
2017-01-09 00:00:00-05:00,ny_am,long,5013.3195,5007.37,5.949499999999716,2017-01-09 09:40:00-05:00,2017-01-09 09:45:00-05:00,768,769,0.4832759055383121,1,be,-0.29422640558017915,1.2690982435499865
2017-01-09 00:00:00-05:00,ny_am,short,5015.8195,5023.869,8.04950000000008,2017-01-09 10:15:00-05:00,2017-01-09 10:20:00-05:00,775,776,-1.0931734890365852,0,stop,-1.0001242313187408,0.5528914839430866
2017-01-10 00:00:00-05:00,ny_am,short,5024.4695,5031.169,6.699499999999716,2017-01-10 09:45:00-05:00,2017-01-10 09:50:00-05:00,938,939,-0.0601724009254176,2,be,-0.6928128964848004,1.4777968505112558
2017-01-11 00:00:00-05:00,london,long,5035.319,5033.319,2.0,2017-01-11 03:10:00-05:00,2017-01-11 03:15:00-05:00,1028,1029,-1.375,0,stop,-2.374500000000353,0.07549999999991996
2017-01-11 00:00:00-05:00,london,long,5031.0695,5029.0695,2.0,2017-01-11 04:10:00-05:00,2017-01-11 04:15:00-05:00,1040,1041,-0.2748749999998381,1,be,-0.24974999999994907,1.4502500000003238
2017-01-11 00:00:00-05:00,london,long,5034.72,5032.469,2.2510000000002037,2017-01-11 04:30:00-05:00,2017-01-11 04:35:00-05:00,1044,1045,-0.03331852510007377,1,be,-0.28876055086649793,0.7774322523322263
2017-01-11 00:00:00-05:00,ny_am,short,5037.2695,5047.769,10.499499999999898,2017-01-11 11:55:00-05:00,2017-01-11 11:55:00-05:00,1133,1133,0.24796418877091217,3,tp_full,-0.005190723367710863,0.5867422258202787
2017-01-13 00:00:00-05:00,london,short,5043.018,5046.114,3.095999999999549,2017-01-13 04:00:00-05:00,2017-01-13 04:45:00-05:00,1376,1385,0.2151162790697794,2,be,-0.1621447028425325,1.0335917312662417
2017-01-16 00:00:00-05:00,ny_am,short,5055.2285,5057.2285,2.0,2017-01-16 10:45:00-05:00,2017-01-16 11:35:00-05:00,1626,1636,-0.21937499999989996,1,be,-0.8487500000001091,0.6532500000002983
2017-01-17 00:00:00-05:00,london,long,5048.221,5045.92,2.300999999999476,2017-01-17 04:40:00-05:00,2017-01-17 04:45:00-05:00,1679,1680,-0.18926553672302987,1,be,-0.50717079530627,0.6718817905261314
2017-01-17 00:00:00-05:00,ny_am,long,5046.325,5031.982,14.342999999999847,2017-01-17 11:10:00-05:00,2017-01-17 11:15:00-05:00,1757,1758,-0.027400125496760325,1,be,-0.34902042808334777,0.17925120267726
2017-01-18 00:00:00-05:00,london,short,5052.491,5054.491,2.0,2017-01-18 03:00:00-05:00,2017-01-18 05:55:00-05:00,1828,1863,0.7582500000000891,1,be,-0.9780000000000655,2.4155000000000655
2017-01-18 00:00:00-05:00,ny_am,short,5052.1225,5054.1225,2.0,2017-01-18 09:40:00-05:00,2017-01-18 09:40:00-05:00,1908,1908,-0.1912499999997408,3,tp_full,-1.418749999999818,2.049250000000029
2017-01-18 00:00:00-05:00,ny_am,long,5052.256,5045.961,6.295000000000073,2017-01-18 10:05:00-05:00,2017-01-18 10:05:00-05:00,1913,1913,-0.01961874503583836,3,tp_full,-0.10579825258143918,0.8474980142970572
2017-01-18 00:00:00-05:00,ny_am,short,5047.9905,5052.648,4.657500000000255,2017-01-18 10:55:00-05:00,2017-01-18 10:55:00-05:00,1923,1923,0.0679012345679151,3,tp_full,-0.48448738593672386,0.8121309715512717
2017-01-19 00:00:00-05:00,london,short,5056.048500000001,5058.273,2.2244999999993524,2017-01-19 03:25:00-05:00,2017-01-19 03:30:00-05:00,2002,2003,-0.22330860867607877,1,be,-0.2883794111031696,0.527534277366207
2017-01-19 00:00:00-05:00,ny_am,short,5053.951499999999,5058.533,4.581500000001142,2017-01-19 11:10:00-05:00,2017-01-19 11:15:00-05:00,2095,2096,-0.09107279275353443,1,be,-0.9198952308195792,0.5697915529844405
2017-01-20 00:00:00-05:00,london,short,5066.947,5068.947,2.0,2017-01-20 04:45:00-05:00,2017-01-20 04:50:00-05:00,2187,2188,-0.34149999999999636,1,be,-0.26949999999987995,0.3985000000002401
2017-01-20 00:00:00-05:00,ny_am,short,5067.8615,5072.817,4.955500000000029,2017-01-20 11:00:00-05:00,2017-01-20 11:05:00-05:00,2262,2263,-0.01770759761883592,1,be,-0.1895873272122696,0.4729088891130936
2017-01-20 00:00:00-05:00,ny_am,long,5067.196,5064.784,2.412000000000262,2017-01-20 12:05:00-05:00,2017-01-20 12:10:00-05:00,2275,2276,-1.310945273631807,0,stop,-6.520315091209848,0.1961028192371082
2017-01-23 00:00:00-05:00,london,short,5045.182000000001,5047.428,2.245999999999185,2017-01-23 03:35:00-05:00,2017-01-23 04:25:00-05:00,2342,2352,-1.3339269813002101,0,stop,-1.971950133571142,0.7947462154948405
2017-01-23 00:00:00-05:00,ny_am,long,5060.784,5052.069,8.714999999999236,2017-01-23 09:50:00-05:00,2017-01-23 09:55:00-05:00,2417,2418,0.4194492254733933,1,be,-0.30017211703961155,1.017555938038
2017-01-23 00:00:00-05:00,ny_am,short,5046.4695,5050.672,4.202499999999418,2017-01-23 12:15:00-05:00,2017-01-23 12:15:00-05:00,2446,2446,0.9707911957170483,3,tp_full,-0.3185008923260025,1.328375966686784
2017-01-24 00:00:00-05:00,ny_am,short,5077.2775,5080.997,3.719500000000153,2017-01-24 10:25:00-05:00,2017-01-24 12:10:00-05:00,2593,2614,-1.2016400053770586,0,stop,-1.0755477886812577,1.2927812878074734
2017-01-26 00:00:00-05:00,ny_am,long,5160.3865000000005,5157.333,3.053500000000895,2017-01-26 09:40:00-05:00,2017-01-26 09:45:00-05:00,2922,2923,-0.2008351072540216,1,be,-2.278860324217652,0.4180448665461464
2017-01-26 00:00:00-05:00,ny_am,short,5156.503,5161.51,5.007000000000517,2017-01-26 10:35:00-05:00,2017-01-26 10:40:00-05:00,2933,2934,0.057369682444497916,3,tp_full,-0.1969243059715947,0.8969442780106894
2017-01-26 00:00:00-05:00,ny_am,long,5156.825000000001,5151.525,5.300000000001091,2017-01-26 11:50:00-05:00,2017-01-26 12:55:00-05:00,2948,2961,0.14429245282999661,2,be,-0.8069811320754854,0.5481132075468373
2017-01-27 00:00:00-05:00,ny_am,long,5161.814,5159.814,2.0,2017-01-27 11:30:00-05:00,2017-01-27 11:35:00-05:00,3113,3114,-0.03350000000000364,1,be,-0.38550000000032014,1.1839999999997417
2017-01-27 00:00:00-05:00,ny_am,long,5162.5985,5158.827,3.7714999999998327,2017-01-27 12:40:00-05:00,2017-01-27 12:45:00-05:00,3127,3128,-0.1217685271112035,1,be,-0.19289407397587058,0.5935304255602506
2017-02-01 00:00:00-05:00,ny_am,short,5144.525,5149.106,4.581000000000131,2017-02-01 10:30:00-05:00,2017-02-01 12:40:00-05:00,3536,3562,0.5425125518445492,2,be,-0.174634359310229,3.7240777122896755
2017-02-02 00:00:00-05:00,ny_am,short,5139.7805,5143.967,4.186499999999796,2017-02-02 09:40:00-05:00,2017-02-02 09:40:00-05:00,3692,3692,0.4269676340618646,3,tp_full,-1.2484175325450888,1.3004896691746977
2017-02-02 00:00:00-05:00,ny_am,short,5141.4015,5145.042,3.6405000000004293,2017-02-02 12:25:00-05:00,2017-02-02 12:40:00-05:00,3725,3728,-1.206015657189922,0,stop,-1.2908941079519742,0.534679302293582
2017-02-03 00:00:00-05:00,ny_am,short,5155.3115,5159.821,4.509500000000116,2017-02-03 12:20:00-05:00,2017-02-03 15:05:00-05:00,3893,3926,-1.166315556048338,0,stop,-1.0084266548398857,0.8740436855526785
2017-02-06 00:00:00-05:00,london,short,5158.839,5160.839,2.0,2017-02-06 04:00:00-05:00,2017-02-06 04:05:00-05:00,3962,3963,0.36999999999989086,2,be,-0.7300000000000182,1.6289999999999054
2017-02-06 00:00:00-05:00,ny_am,long,5152.328,5146.112,6.216000000000349,2017-02-06 10:10:00-05:00,2017-02-06 11:15:00-05:00,4036,4049,0.6688787001285654,3,tp_full,-0.22522522522530036,1.6081081081078867
2017-02-07 00:00:00-05:00,london,long,5165.4395,5160.111,5.328500000000531,2017-02-07 04:05:00-05:00,2017-02-07 04:05:00-05:00,4132,4132,-0.02125363610782599,3,tp_full,-0.07234681430051267,0.386506521534988
2017-02-08 00:00:00-05:00,london,long,5188.892,5186.892,2.0,2017-02-08 03:15:00-05:00,2017-02-08 03:20:00-05:00,4291,4292,-0.3005000000000564,1,be,-1.5650000000000546,0.26850000000013097
2017-02-08 00:00:00-05:00,london,short,5186.9205,5188.9205,2.0,2017-02-08 04:15:00-05:00,2017-02-08 04:20:00-05:00,4303,4304,-0.3321249999999054,1,be,-0.5082499999998618,0.3452500000003056
2017-02-08 00:00:00-05:00,london,long,5188.092500000001,5185.486,2.6065000000007785,2017-02-08 05:25:00-05:00,2017-02-08 06:10:00-05:00,4317,4326,-1.2877421830039424,0,stop,-1.0226357183963855,0.41262229042727383
2017-02-08 00:00:00-05:00,ny_am,short,5173.6185000000005,5176.433,2.814499999999498,2017-02-08 09:55:00-05:00,2017-02-08 10:00:00-05:00,4371,4372,-0.006262213536943839,2,be,-1.7436489607391084,0.7104281399897546
2017-02-09 00:00:00-05:00,london,short,5195.1345,5197.1345,2.0,2017-02-09 05:55:00-05:00,2017-02-09 06:10:00-05:00,4492,4495,-1.375,0,stop,-1.5022500000000036,0.14975000000004002
2017-02-10 00:00:00-05:00,london,short,5221.9125,5226.588,4.675499999999374,2017-02-10 04:50:00-05:00,2017-02-10 04:55:00-05:00,4648,4649,-0.081007378889938,1,be,-0.5375895626137008,0.1934552454284406
2017-02-10 00:00:00-05:00,ny_am,long,5222.357,5218.869,3.4880000000002838,2017-02-10 10:55:00-05:00,2017-02-10 11:00:00-05:00,4721,4722,-0.09281823394488661,2,be,-0.5409977064218929,0.6470756880732292
2017-02-13 00:00:00-05:00,ny_am,short,5247.526,5251.425,3.899000000000342,2017-02-13 11:15:00-05:00,2017-02-13 11:20:00-05:00,4894,4895,-1.1923570146191163,0,stop,-1.1990253911258713,0.3013593229033288
2017-02-14 00:00:00-05:00,london,short,5252.4985,5254.932,2.4335000000000946,2017-02-14 03:25:00-05:00,2017-02-14 03:30:00-05:00,4969,4970,-0.09045613314167725,2,be,-0.46866652968990546,0.3548387096771903
2017-02-14 00:00:00-05:00,ny_am,short,5247.013,5255.256,8.243000000000393,2017-02-14 10:50:00-05:00,2017-02-14 11:55:00-05:00,5058,5071,-1.0909862913987582,0,stop,-1.1600145578065562,0.9019774353996284
2017-02-15 00:00:00-05:00,ny_am,long,5271.7045,5267.115,4.589500000000044,2017-02-15 10:05:00-05:00,2017-02-15 11:25:00-05:00,5218,5234,1.4675345898245749,3,tp_full,-0.5966880923846716,3.3431746377600615
2017-02-16 00:00:00-05:00,london,long,5307.8405,5305.8405,2.0,2017-02-16 02:55:00-05:00,2017-02-16 03:00:00-05:00,5301,5302,-0.28756250000003547,2,be,-0.23225000000002183,1.295249999999669
2017-02-16 00:00:00-05:00,london,short,5307.866,5309.868,2.0020000000004075,2017-02-16 04:05:00-05:00,2017-02-16 04:05:00-05:00,5315,5315,-0.07305194805205129,3,tp_full,-0.218281718281623,0.5524475524473237
2017-02-16 00:00:00-05:00,ny_am,long,5306.913500000001,5300.57,6.343500000000859,2017-02-16 09:45:00-05:00,2017-02-16 09:45:00-05:00,5383,5383,0.1759675258136637,3,tp_full,-0.20611649720195843,0.9424607866317409
2017-02-16 00:00:00-05:00,ny_am,short,5304.821,5306.955,2.1340000000000146,2017-02-16 10:10:00-05:00,2017-02-16 10:10:00-05:00,5388,5388,0.6833411433926416,3,tp_full,-0.11199625117173657,2.266635426429007
2017-02-17 00:00:00-05:00,ny_am,long,5306.2195,5302.06,4.159499999999753,2017-02-17 10:25:00-05:00,2017-02-17 10:55:00-05:00,5560,5566,-1.1803101334295096,0,stop,-1.038466161798479,0.7456425051087737
2017-02-17 00:00:00-05:00,ny_am,short,5300.061,5302.061,2.0,2017-02-17 11:30:00-05:00,2017-02-17 11:35:00-05:00,5573,5574,-0.324500000000171,1,be,-1.9135000000001128,0.1014999999997599
2017-02-20 00:00:00-05:00,ny_am,short,5330.916499999999,5333.868,2.951500000001033,2017-02-20 10:00:00-05:00,2017-02-20 10:55:00-05:00,5724,5735,-1.2541080806368754,0,stop,-1.1250211756732367,0.2932407250546065
2017-02-21 00:00:00-05:00,ny_am,long,5339.9055,5336.631,3.2744999999995343,2017-02-21 10:00:00-05:00,2017-02-21 10:05:00-05:00,5851,5852,0.7930981829288675,3,tp_full,-0.03893724232695616,1.7570621468928453
2017-02-22 00:00:00-05:00,ny_am,short,5340.0,5347.777,7.777000000000044,2017-02-22 10:00:00-05:00,2017-02-22 10:05:00-05:00,6020,6021,-0.0729715828725866,1,be,-0.23145171660025354,0.4137842355663918
2017-02-22 00:00:00-05:00,ny_am,long,5342.9415,5339.099,3.8424999999997453,2017-02-22 11:00:00-05:00,2017-02-22 13:30:00-05:00,6032,6062,1.3908913467795723,3,tp_full,-0.9508132726091324,2.2611581001953884
2017-02-23 00:00:00-05:00,london,long,5351.2955,5347.203,4.092499999999745,2017-02-23 04:35:00-05:00,2017-02-23 04:35:00-05:00,6124,6124,-0.05491753207094119,3,tp_full,-0.0018326206476771956,0.3180207697005886
2017-02-24 00:00:00-05:00,london,short,5320.3475,5323.127,2.779500000000553,2017-02-24 03:25:00-05:00,2017-02-24 03:30:00-05:00,6279,6280,0.08787551717923706,1,be,-0.20165497391631249,0.7316064040291939
2017-02-24 00:00:00-05:00,london,long,5320.805,5317.56,3.244999999999891,2017-02-24 04:55:00-05:00,2017-02-24 05:00:00-05:00,6297,6298,-0.06417565485373466,2,be,-0.13898305084746904,0.3901386748843341
2017-02-24 00:00:00-05:00,ny_am,long,5310.0185,5304.97,5.048499999999876,2017-02-24 10:10:00-05:00,2017-02-27 02:30:00-05:00,6360,6437,4.167376448450044,2,time,-0.5204516192929729,6.857977617114061
2017-02-27 00:00:00-05:00,ny_am,short,5329.0265,5331.0265,2.0,2017-02-27 09:50:00-05:00,2017-02-27 09:55:00-05:00,6525,6526,-0.35637500000007094,1,be,-2.245249999999942,1.2727500000000873
2017-02-28 00:00:00-05:00,london,short,5342.229,5344.261,2.032000000000153,2017-02-28 03:15:00-05:00,2017-02-28 03:15:00-05:00,6615,6615,-0.02042322834614005,3,tp_full,-0.3430118110236535,0.6934055118112472
2017-02-28 00:00:00-05:00,ny_am,short,5341.719,5343.719,2.0,2017-02-28 10:00:00-05:00,2017-02-28 10:05:00-05:00,6696,6697,0.17374999999992724,1,be,-0.3930000000000291,1.4284999999999854
2017-02-28 00:00:00-05:00,ny_am,short,5340.4665,5342.735,2.2684999999992215,2017-02-28 10:55:00-05:00,2017-02-28 11:00:00-05:00,6707,6708,-0.12287855411066391,1,be,-0.061053559620524514,1.0841966056873211
2017-03-01 00:00:00-05:00,london,long,5339.439,5337.439,2.0,2017-03-01 02:35:00-05:00,2017-03-01 03:25:00-05:00,6776,6786,3.1782499999999345,3,tp_full,-0.34149999999999636,5.166999999999916
2017-03-02 00:00:00-05:00,london,short,5382.715,5384.715,2.0,2017-03-02 02:35:00-05:00,2017-03-02 03:05:00-05:00,6945,6951,0.0,1,be,-1.6345000000001164,0.8865000000000691
2017-03-02 00:00:00-05:00,london,short,5382.2995,5386.892,4.592499999999745,2017-03-02 04:20:00-05:00,2017-03-02 04:40:00-05:00,6966,6970,0.08562874251494272,3,tp_full,-0.39618943930314815,0.40838323353297895
2017-03-03 00:00:00-05:00,london,short,5348.5195,5351.894,3.374499999999898,2017-03-03 05:00:00-05:00,2017-03-03 05:05:00-05:00,7143,7144,0.09671803230118106,2,be,-0.021188324196182162,0.514298414580156
2017-03-03 00:00:00-05:00,ny_am,short,5351.6505,5355.555,3.904500000000553,2017-03-03 10:50:00-05:00,2017-03-03 10:55:00-05:00,7213,7214,-0.1193814829044202,2,be,-0.6839544115763341,0.48290434114461356
2017-03-06 00:00:00-05:00,ny_am,short,5348.021000000001,5353.11,5.088999999999032,2017-03-06 09:50:00-05:00,2017-03-06 09:55:00-05:00,7370,7371,0.029573590096329608,1,be,-0.6692866967969517,0.5173904499904148
2017-03-06 00:00:00-05:00,ny_am,long,5341.8625,5337.639,4.223500000000058,2017-03-06 11:40:00-05:00,2017-03-06 12:00:00-05:00,7392,7396,0.0986740854740996,1,be,-0.050550491298647325,0.8998460992066585
2017-03-07 00:00:00-05:00,london,short,5355.6385,5359.08,3.4414999999999054,2017-03-07 04:40:00-05:00,2017-03-07 05:05:00-05:00,7477,7482,0.18193374981839866,2,be,-0.19134098503546912,0.7161121603952089
2017-03-07 00:00:00-05:00,ny_am,short,5348.369,5356.259,7.890000000000327,2017-03-07 09:45:00-05:00,2017-03-07 09:45:00-05:00,7538,7538,0.0670785804815967,3,tp_full,-0.17896070975921463,0.5267427122940148
2017-03-08 00:00:00-05:00,ny_am,short,5361.686,5367.347,5.661000000000058,2017-03-08 12:30:00-05:00,2017-03-08 13:00:00-05:00,7740,7746,-1.1324854266030722,0,stop,-1.1681681681682063,0.16852146263905912
2017-03-09 00:00:00-05:00,ny_am,short,5354.562,5358.791,4.229000000000269,2017-03-09 09:40:00-05:00,2017-03-09 09:45:00-05:00,7875,7876,-0.06006148025535333,1,be,-2.6769921967366264,0.40033104752899107
2017-03-09 00:00:00-05:00,ny_am,short,5363.353,5368.17,4.817000000000007,2017-03-09 12:40:00-05:00,2017-03-09 12:45:00-05:00,7911,7912,-0.1054598297695267,1,be,-0.2501556985675577,0.7230641478098753
2017-03-10 00:00:00-05:00,ny_am,long,5385.7080000000005,5381.17,4.538000000000466,2017-03-10 10:30:00-05:00,2017-03-10 10:35:00-05:00,8054,8055,-0.06820185103575728,1,be,-0.8016747465844989,0.7926399294842185
2017-03-10 00:00:00-05:00,ny_am,long,5382.755499999999,5374.569,8.186499999998887,2017-03-10 11:30:00-05:00,2017-03-10 11:35:00-05:00,8066,8067,0.14252122396634445,1,be,-0.022659256092300465,0.49453368350349186
2017-03-13 00:00:00-04:00,london,long,5379.6630000000005,5376.969,2.6940000000004147,2017-03-13 05:00:00-04:00,2017-03-13 05:20:00-04:00,8145,8149,-1.2783964365255698,0,stop,-1.6306607275424472,0.5412026726055695
2017-03-13 00:00:00-04:00,ny_am,long,5386.159,5379.885,6.2739999999994325,2017-03-13 11:20:00-04:00,2017-03-13 11:25:00-04:00,8221,8222,-0.08527255339494787,1,be,-0.24481989161622525,0.3006056742111241
2017-03-14 00:00:00-04:00,ny_am,long,5367.463,5364.646,2.8170000000000073,2017-03-14 12:10:00-04:00,2017-03-14 12:15:00-04:00,8399,8400,0.21512247071360327,1,be,-0.2673056443023428,1.2051828186015008
2017-03-15 00:00:00-04:00,london,short,5388.8695,5390.8695,2.0,2017-03-15 04:00:00-04:00,2017-03-15 04:05:00-04:00,8470,8471,0.11268749999976535,2,be,-0.46125000000029104,0.775749999999789
2017-03-15 00:00:00-04:00,ny_am,short,5384.765,5388.81,4.045000000000073,2017-03-15 09:45:00-04:00,2017-03-15 12:20:00-04:00,8539,8570,-1.1854140914709483,0,stop,-1.0754017305313661,2.3166872682323674
2017-03-20 00:00:00-04:00,london,long,5403.3195,5401.3195,2.0,2017-03-20 04:50:00-04:00,2017-03-20 05:55:00-04:00,8987,9000,-1.375,0,stop,-1.175249999999778,0.47475000000031287
2017-03-20 00:00:00-04:00,ny_am,short,5418.1695,5420.1695,2.0,2017-03-20 11:45:00-04:00,2017-03-20 11:50:00-04:00,9070,9071,-0.2748750000000655,1,be,-0.85024999999996,0.64975000000004
2017-03-22 00:00:00-04:00,london,long,5325.119000000001,5323.119000000001,2.0,2017-03-22 03:55:00-04:00,2017-03-22 04:00:00-04:00,9314,9315,-0.32900000000017826,1,be,-2.575000000000273,1.0689999999995052
2017-03-22 00:00:00-04:00,london,short,5322.8885,5324.8885,2.0,2017-03-22 04:50:00-04:00,2017-03-22 04:55:00-04:00,9325,9326,0.2818125000000009,2,be,-1.5302499999997963,1.0927499999997963
2017-03-22 00:00:00-04:00,ny_am,long,5338.174999999999,5330.87,7.3049999999993815,2017-03-22 09:55:00-04:00,2017-03-22 10:30:00-04:00,9386,9393,-1.1026694045174625,0,stop,-1.6298425735797464,1.0929500342232792
2017-03-22 00:00:00-04:00,ny_am,long,5357.6314999999995,5349.07,8.561499999999796,2017-03-22 12:10:00-04:00,2017-03-22 13:00:00-04:00,9413,9423,-1.0876014717047267,0,stop,-1.4322840623722606,0.3606260585178554
2017-03-23 00:00:00-04:00,london,short,5367.269,5369.47,2.201000000000022,2017-03-23 03:00:00-04:00,2017-03-23 03:45:00-04:00,9472,9481,-0.2953203089505154,1,be,-0.027714675147521038,1.885052248977874
2017-03-24 00:00:00-04:00,london,short,5365.8585,5369.314,3.455500000000029,2017-03-24 03:50:00-04:00,2017-03-24 04:30:00-04:00,9651,9659,0.6848140645348775,2,be,-0.5042685573721218,1.414701200983933
2017-03-24 00:00:00-04:00,ny_am,short,5386.9105,5390.3,3.3895000000002256,2017-03-24 12:25:00-04:00,2017-03-24 12:30:00-04:00,9754,9755,0.943096326891821,2,be,-0.5781088656143396,3.1985543590496595
2017-03-27 00:00:00-04:00,ny_am,long,5361.7695,5358.969,2.8005000000002838,2017-03-27 11:50:00-04:00,2017-03-28 04:10:00-04:00,9916,9993,4.79396536332743,1,time,-1.3570790930190675,10.212640599891683
2017-03-28 00:00:00-04:00,ny_am,long,5375.8695,5367.869,8.000500000000102,2017-03-28 09:45:00-04:00,2017-03-28 09:50:00-04:00,10060,10061,-1.0937441409911868,0,stop,-1.874945315917744,0.48753202924824673
2017-03-28 00:00:00-04:00,ny_am,short,5371.669,5373.669,2.0,2017-03-28 10:40:00-04:00,2017-03-28 10:40:00-04:00,10071,10071,0.7497499999999491,3,tp_full,-1.9005000000001928,1.54950000000008
2017-03-29 00:00:00-04:00,london,long,5413.1695,5409.57,3.599500000000262,2017-03-29 04:00:00-04:00,2017-03-29 04:05:00-04:00,10160,10161,-0.15272954577027112,1,be,-0.41658563689395445,0.5002083622725803
2017-03-29 00:00:00-04:00,ny_am,short,5413.969499999999,5418.57,4.600500000000466,2017-03-29 11:55:00-04:00,2017-03-29 12:10:00-04:00,10255,10258,-1.1630257580697585,0,stop,-1.0432561678079564,0.6304749483748582
2017-03-30 00:00:00-04:00,ny_am,short,5433.6195,5436.87,3.250500000000102,2017-03-30 12:05:00-04:00,2017-03-30 12:25:00-04:00,10426,10430,-1.2307337332717971,0,stop,-1.1538224888478648,0.9384710044606303
2017-03-31 00:00:00-04:00,london,long,5425.219499999999,5423.219499999999,2.0,2017-03-31 03:50:00-04:00,2017-03-31 04:15:00-04:00,10496,10501,-1.375,0,stop,-1.2252499999995052,0.5247500000004948
2017-04-03 00:00:00-04:00,london,long,5441.9195,5438.67,3.249499999999898,2017-04-03 05:05:00-04:00,2017-04-03 05:15:00-04:00,10680,10682,-0.08455146945685448,1,be,-0.3848284351439117,0.3845206954915948
2017-04-03 00:00:00-04:00,ny_am,long,5444.1695,5436.969,7.20049999999992,2017-04-03 09:55:00-04:00,2017-04-03 10:00:00-04:00,10738,10739,0.1771057565446745,3,tp_full,-0.013957364071877965,0.8332060273592062
2017-04-03 00:00:00-04:00,ny_am,short,5440.27,5450.57,10.299999999999272,2017-04-03 10:45:00-04:00,2017-04-03 10:45:00-04:00,10748,10748,0.014611650485456644,3,tp_full,-0.009708737864025376,0.5729126213593365
2017-04-04 00:00:00-04:00,london,short,5415.369000000001,5419.57,4.200999999999112,2017-04-04 05:35:00-04:00,2017-04-04 05:40:00-04:00,10855,10856,0.035527255415478326,2,be,-0.23827660080921345,0.5948583670557567
2017-04-04 00:00:00-04:00,ny_am,short,5428.119500000001,5430.87,2.7504999999991924,2017-04-04 12:10:00-04:00,2017-04-04 12:15:00-04:00,10934,10935,0.0998909289222234,1,be,-1.1817851299764213,0.8545718960193259
2017-04-05 00:00:00-04:00,london,short,5436.8695,5439.369,2.499499999999898,2017-04-05 02:55:00-04:00,2017-04-05 03:00:00-04:00,10992,10993,-0.2999599919983915,1,be,-0.07981596319289212,1.1204240848167588
2017-04-05 00:00:00-04:00,london,short,5436.969,5441.469,4.5,2017-04-05 03:45:00-04:00,2017-04-05 04:15:00-04:00,11002,11008,-0.04444444444440401,2,be,-0.15577777777778262,0.6442222222222982
2017-04-06 00:00:00-04:00,london,long,5406.07,5404.07,2.0,2017-04-06 02:45:00-04:00,2017-04-06 02:50:00-04:00,11159,11160,-1.375,0,stop,-1.0499999999997272,1.4500000000002728
2017-04-06 00:00:00-04:00,london,long,5406.22,5404.169,2.0510000000003856,2017-04-06 04:25:00-04:00,2017-04-06 04:45:00-04:00,11179,11183,0.15821550463171877,1,be,-0.3656752803509795,1.9746465138953782
2017-04-06 00:00:00-04:00,london,long,5408.919,5404.869,4.050000000000182,2017-04-06 05:25:00-04:00,2017-04-06 05:25:00-04:00,11191,11191,0.22240740740751375,3,tp_full,-0.110864197530764,0.6296296296296463
2017-04-06 00:00:00-04:00,ny_am,short,5420.27,5430.67,10.399999999999636,2017-04-06 09:50:00-04:00,2017-04-06 09:50:00-04:00,11244,11244,0.2548798076923401,3,tp_full,-0.7018269230769455,0.9424038461539161
2017-04-07 00:00:00-04:00,london,long,5412.57,5408.069,4.500999999999294,2017-04-07 04:25:00-04:00,2017-04-07 06:40:00-04:00,11348,11375,1.3162630526552401,3,tp_full,-0.8442568318151229,2.177293934681564
2017-04-07 00:00:00-04:00,ny_am,short,5412.52,5423.77,11.25,2017-04-07 10:10:00-04:00,2017-04-07 10:35:00-04:00,11417,11422,-1.0666666666666667,0,stop,-1.0443555555555375,0.2800000000000485
2017-04-07 00:00:00-04:00,ny_am,long,5423.719499999999,5411.57,12.149499999999534,2017-04-07 12:35:00-04:00,2017-04-07 12:40:00-04:00,11446,11447,-0.03496028643151508,1,be,-0.17700316885459574,0.17692086094082277
